PartyId,direction_flag,prob_consolidation,prob_outflow_risk,prob_neutral,action_priority_score,total_external_balance,total_cytd_inflow,total_cytd_outflow,has_large_withdrawal,has_rollover,has_external_account,tenure_years,PartyAge
143877,Outflow Risk,0.0,0.8969,0.1031,0.8969,0.0,0.0,1273428.51,1,0,0,33.06849315,90
1440510,Outflow Risk,0.0,0.8965,0.1035,0.8965,0.0,0.0,259558.96,1,0,0,8.169863014,66
28530211,Outflow Risk,0.0,0.8947,0.1053,0.8947,0.0,0.0,107142.86,1,0,0,1.60821917808219,69
22122603,Outflow Risk,0.0395,0.8603,0.1002,0.8919,1335755.10999999,0.0,2164076.38,1,0,1,3.41369863013698,61
1441899,Outflow Risk,0.0,0.8857,0.1143,0.8857,0.0,0.0,267618.09,1,0,0,8.169863014,67
347395,Outflow Risk,0.0,0.8816,0.1184,0.8816,0.0,0.0,170588.24,1,0,0,18.35068493,89
1349843,Outflow Risk,0.0,0.8805,0.1195,0.8805,0.0,0.0,14508.0,0,0,0,16.45753425,80
6124208,Outflow Risk,0.3063,0.6301,0.0637,0.8751,67497.12,0.0,761985.1,1,0,1,37.5561643835616,63
22088493,Outflow Risk,0.0296,0.8343,0.1361,0.858,185514.89,0.0,794000.0,1,0,1,3.41643835616438,72
24619034,Outflow Risk,0.0,0.8514,0.1486,0.8514,0.0,0.0,1678691.73,1,0,0,2.64383561643835,69
1159995,Outflow Risk,0.0,0.8492,0.1508,0.8492,0.0,0.0,23368.0,0,0,0,16.89589041,80
2282173,Outflow Risk,0.0,0.8468,0.1532,0.8468,0.0,0.0,84562.38,0,0,0,11.88767123,83
1329152,Outflow Risk,0.0,0.8428,0.1572,0.8428,0.0,0.0,109646.1,1,0,0,19.23287671,76
4298629,Outflow Risk,0.0,0.8322,0.1678,0.8322,0.0,0.0,89999.19,0,0,0,7.97808219178082,69
2040132,Outflow Risk,0.0571,0.7863,0.1567,0.832,22705.43,0.0,1268396.22,1,0,1,7.668493151,59
825363,Outflow Risk,0.0,0.8013,0.1987,0.8013,0.0,0.0,13159.2,0,0,0,17.29589041,78
14796005,Outflow Risk,0.0,0.7985,0.2015,0.7985,0.0,0.0,100656.7,1,0,0,7.20821917808219,73
31413029,Outflow Risk,0.1305,0.6814,0.1881,0.7858,2171.86,0.0,268250.0,1,0,1,0.961643835616438,60
24508372,Outflow Risk,0.0698,0.7275,0.2027,0.7833,871833.89,0.0,435888.35,1,0,1,2.76164383561643,69
5795069,Outflow Risk,0.0,0.7656,0.2343,0.7656,0.0,0.0,125661.5,0,0,0,36.3041095890411,76
5668160,Outflow Risk,0.0706,0.6869,0.2424,0.7434,1073.35,0.0,994394.78,1,0,1,7.2931506849315,65
6270928,Outflow Risk,0.0,0.7315,0.2685,0.7315,0.0,0.0,53486.13,0,0,0,30.0958904109589,84
5997564,Outflow Risk,0.0,0.7216,0.2784,0.7216,0.0,0.0,15943.57,0,0,0,25.717808219178,82
255536,Outflow Risk,0.0,0.6697,0.3303,0.6697,0.0,0.0,375099.34,0,0,0,41.99452055,84
6062295,Outflow Risk,0.0,0.6287,0.3713,0.6287,0.0,0.0,40989.19,0,0,0,20.3150684931506,77
21969761,Outflow Risk,0.1249,0.5151,0.3601,0.615,140045.74,1.68,2985560.29,1,0,1,3.44383561643835,63
