PartyId,PartyAge,n_accounts_named_on,associated_portfolio_total,any_owner_70plus,any_owner_80plus,n_advisory_accts,in_client_household,conversion_probability,priority_tier,primary_role,roles_held,rank,cluster,segment_name
3085000,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Trusted Contact,Trusted Contact,2716,0,Older Wealth-Adjacent (60+)
4659417,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2717,0,Older Wealth-Adjacent (60+)
5967707,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2718,0,Older Wealth-Adjacent (60+)
1798378,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2719,0,Older Wealth-Adjacent (60+)
6065872,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2720,0,Older Wealth-Adjacent (60+)
10766191,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2721,0,Older Wealth-Adjacent (60+)
5980080,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2722,0,Older Wealth-Adjacent (60+)
523516,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2723,0,Older Wealth-Adjacent (60+)
1775729,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2724,0,Older Wealth-Adjacent (60+)
288368,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2725,2,Client Household Members
340855,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2726,2,Client Household Members
6144499,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2727,2,Client Household Members
17783330,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",2728,0,Older Wealth-Adjacent (60+)
17783329,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",2729,0,Older Wealth-Adjacent (60+)
6094420,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2730,0,Older Wealth-Adjacent (60+)
4651991,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2731,0,Older Wealth-Adjacent (60+)
4651670,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",2732,2,Client Household Members
3234067,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2733,2,Client Household Members
3234037,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2734,2,Client Household Members
10757237,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Trusted Contact,Trusted Contact,2735,2,Client Household Members
6031519,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2736,0,Older Wealth-Adjacent (60+)
6208522,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Contingent Beneficiary,Contingent Beneficiary,2737,0,Older Wealth-Adjacent (60+)
6208394,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2738,2,Client Household Members
5684056,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Contingent Beneficiary,Contingent Beneficiary,2739,2,Client Household Members
270270,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2740,0,Older Wealth-Adjacent (60+)
993022,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2741,2,Client Household Members
12973823,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Trusted Contact,Trusted Contact,2742,2,Client Household Members
10940860,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2743,2,Client Household Members
18529940,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2744,2,Client Household Members
171389,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2745,2,Client Household Members
4878865,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2746,0,Older Wealth-Adjacent (60+)
3613604,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2747,2,Client Household Members
219006,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2748,0,Older Wealth-Adjacent (60+)
1700059,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2749,2,Client Household Members
2116192,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2750,0,Older Wealth-Adjacent (60+)
178726,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2751,2,Client Household Members
26200520,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2752,2,Client Household Members
765263,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2753,0,Older Wealth-Adjacent (60+)
765261,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2754,0,Older Wealth-Adjacent (60+)
1472275,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2755,2,Client Household Members
11032893,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2756,2,Client Household Members
12875,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2757,2,Client Household Members
2792119,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2758,2,Client Household Members
4484553,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,2759,2,Client Household Members
6263511,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2760,2,Client Household Members
10940859,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2761,2,Client Household Members
10945018,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2762,2,Client Household Members
5836457,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Trusted Contact,"Primary Beneficiary, Trusted Contact",2763,0,Older Wealth-Adjacent (60+)
20088647,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2764,0,Older Wealth-Adjacent (60+)
87965,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,2765,2,Client Household Members
2596040,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Contingent Beneficiary,Contingent Beneficiary,2766,0,Older Wealth-Adjacent (60+)
22635788,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2767,2,Client Household Members
5125875,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,2768,0,Older Wealth-Adjacent (60+)
5125874,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",2769,0,Older Wealth-Adjacent (60+)
5550543,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2770,2,Client Household Members
11931408,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2771,0,Older Wealth-Adjacent (60+)
139149,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2772,0,Older Wealth-Adjacent (60+)
2387745,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2773,0,Older Wealth-Adjacent (60+)
6114999,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2774,2,Client Household Members
1206565,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2775,2,Client Household Members
10985350,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2776,2,Client Household Members
27540900,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2777,2,Client Household Members
5613716,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Trusted Contact,"Primary Beneficiary, Trusted Contact",2778,2,Client Household Members
1430179,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2779,2,Client Household Members
50094,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2780,2,Client Household Members
24417,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2781,2,Client Household Members
24710,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2782,2,Client Household Members
1114008,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2783,2,Client Household Members
6038687,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2784,2,Client Household Members
6140873,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2785,0,Older Wealth-Adjacent (60+)
3363267,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2786,0,Older Wealth-Adjacent (60+)
2000155,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2787,0,Older Wealth-Adjacent (60+)
10962166,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2788,0,Older Wealth-Adjacent (60+)
1286451,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2789,2,Client Household Members
17356612,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2790,2,Client Household Members
5841654,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2791,2,Client Household Members
1654567,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2792,2,Client Household Members
16277464,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2793,2,Client Household Members
1286448,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2794,0,Older Wealth-Adjacent (60+)
4911985,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2795,2,Client Household Members
1641738,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2796,2,Client Household Members
307935,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2797,2,Client Household Members
18103337,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2798,0,Older Wealth-Adjacent (60+)
4417215,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,2799,0,Older Wealth-Adjacent (60+)
630238,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2800,0,Older Wealth-Adjacent (60+)
626048,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2801,0,Older Wealth-Adjacent (60+)
23631834,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Trusted Contact,Trusted Contact,2802,0,Older Wealth-Adjacent (60+)
4538550,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2803,0,Older Wealth-Adjacent (60+)
5798880,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2804,2,Client Household Members
895826,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Trusted Contact,Trusted Contact,2805,0,Older Wealth-Adjacent (60+)
897528,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2806,0,Older Wealth-Adjacent (60+)
5611128,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,2807,2,Client Household Members
274173,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2808,0,Older Wealth-Adjacent (60+)
258221,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2809,0,Older Wealth-Adjacent (60+)
259765,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2810,0,Older Wealth-Adjacent (60+)
4175132,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2811,0,Older Wealth-Adjacent (60+)
5357520,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2812,0,Older Wealth-Adjacent (60+)
2421078,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2813,0,Older Wealth-Adjacent (60+)
6224788,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2814,0,Older Wealth-Adjacent (60+)
1293752,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Contingent Beneficiary,Contingent Beneficiary,2815,0,Older Wealth-Adjacent (60+)
113045,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2816,0,Older Wealth-Adjacent (60+)
113041,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2817,0,Older Wealth-Adjacent (60+)
19001770,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",2818,0,Older Wealth-Adjacent (60+)
10790712,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2819,2,Client Household Members
6082686,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2820,0,Older Wealth-Adjacent (60+)
6074459,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Contingent Beneficiary,Contingent Beneficiary,2821,0,Older Wealth-Adjacent (60+)
6140961,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2822,0,Older Wealth-Adjacent (60+)
6043950,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2823,2,Client Household Members
25489743,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2824,0,Older Wealth-Adjacent (60+)
18575440,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",2825,2,Client Household Members
326791,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2826,0,Older Wealth-Adjacent (60+)
1701112,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2827,0,Older Wealth-Adjacent (60+)
725382,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2828,2,Client Household Members
3800665,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2829,2,Client Household Members
6181099,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2830,0,Older Wealth-Adjacent (60+)
873457,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",2831,0,Older Wealth-Adjacent (60+)
2509741,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2832,2,Client Household Members
5281843,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2833,2,Client Household Members
4456333,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2834,2,Client Household Members
5967697,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2835,0,Older Wealth-Adjacent (60+)
3590533,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",2836,2,Client Household Members
14796,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Trusted Contact,"Primary Beneficiary, Trusted Contact",2837,2,Client Household Members
16292557,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2838,2,Client Household Members
16290875,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2839,2,Client Household Members
10779946,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2840,2,Client Household Members
10751935,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2841,2,Client Household Members
1146253,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2842,2,Client Household Members
35188747,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Trusted Contact,"Additional Grantor, Trusted Contact",2843,2,Client Household Members
10770126,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2844,2,Client Household Members
13019071,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Trusted Contact,Trusted Contact,2845,2,Client Household Members
110823,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2846,0,Older Wealth-Adjacent (60+)
27437922,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2847,0,Older Wealth-Adjacent (60+)
131671,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2848,0,Older Wealth-Adjacent (60+)
3683659,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2849,0,Older Wealth-Adjacent (60+)
6073290,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2850,2,Client Household Members
28307,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Trusted Contact,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary, Trusted Contact",2851,0,Older Wealth-Adjacent (60+)
23048560,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2852,0,Older Wealth-Adjacent (60+)
1201445,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2853,2,Client Household Members
184014,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2854,2,Client Household Members
12444357,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Trusted Contact,Trusted Contact,2855,2,Client Household Members
12444356,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Trusted Contact,Trusted Contact,2856,2,Client Household Members
6156669,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2857,2,Client Household Members
4626973,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,2858,2,Client Household Members
1369480,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2859,0,Older Wealth-Adjacent (60+)
110803,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,2860,2,Client Household Members
4371834,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2861,0,Older Wealth-Adjacent (60+)
164218,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2862,0,Older Wealth-Adjacent (60+)
212902,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2863,0,Older Wealth-Adjacent (60+)
2291721,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,2864,0,Older Wealth-Adjacent (60+)
2286865,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Trusted Contact,"Primary Beneficiary, Trusted Contact",2865,0,Older Wealth-Adjacent (60+)
6038695,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2866,0,Older Wealth-Adjacent (60+)
10778573,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2867,2,Client Household Members
14911066,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Trusted Contact,Trusted Contact,2868,0,Older Wealth-Adjacent (60+)
6157290,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2869,0,Older Wealth-Adjacent (60+)
22764696,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2870,2,Client Household Members
6240118,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2871,2,Client Household Members
4090697,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",2872,0,Older Wealth-Adjacent (60+)
30607126,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2873,2,Client Household Members
17974705,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2874,0,Older Wealth-Adjacent (60+)
4710758,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2875,0,Older Wealth-Adjacent (60+)
3639849,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,2876,2,Client Household Members
843070,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2877,2,Client Household Members
276512,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2878,0,Older Wealth-Adjacent (60+)
3546375,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Trusted Contact,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary, Trusted Contact",2879,2,Client Household Members
18933,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2880,0,Older Wealth-Adjacent (60+)
2682486,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2881,0,Older Wealth-Adjacent (60+)
10774902,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2882,0,Older Wealth-Adjacent (60+)
17931372,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2883,0,Older Wealth-Adjacent (60+)
28497865,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2884,0,Older Wealth-Adjacent (60+)
28498408,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2885,0,Older Wealth-Adjacent (60+)
13980370,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2886,0,Older Wealth-Adjacent (60+)
131217,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2887,0,Older Wealth-Adjacent (60+)
11798448,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2888,0,Older Wealth-Adjacent (60+)
1464100,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2889,2,Client Household Members
6075208,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2890,2,Client Household Members
6235605,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2891,0,Older Wealth-Adjacent (60+)
5712696,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2892,2,Client Household Members
5924505,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2893,0,Older Wealth-Adjacent (60+)
19084843,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,,,2894,0,Older Wealth-Adjacent (60+)
5621008,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2895,0,Older Wealth-Adjacent (60+)
910465,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2896,0,Older Wealth-Adjacent (60+)
266134,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52648824,High,Primary Beneficiary,Primary Beneficiary,2897,0,Older Wealth-Adjacent (60+)
