PartyId,PartyAge,n_accounts_named_on,associated_portfolio_total,any_owner_70plus,any_owner_80plus,n_advisory_accts,in_client_household,conversion_probability,priority_tier,primary_role,roles_held,rank
831845,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,Contingent Beneficiary,"Contingent Beneficiary, Transfer on Death (TOD) Bene Contingent",693
4132214,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,Primary Beneficiary,Primary Beneficiary,694
2679757,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,Primary Beneficiary,Primary Beneficiary,695
10995857,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,,,696
11222426,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,,,697
6113335,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,Contingent Beneficiary,Contingent Beneficiary,698
1121295,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,Primary Beneficiary,Primary Beneficiary,699
14088725,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,,,700
14083641,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",701
16847250,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,,,702
61013,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,Primary Beneficiary,Primary Beneficiary,703
18532136,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,Trusted Contact,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary, Trusted Contact",704
27150662,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,,,705
17803026,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,Primary Beneficiary,Primary Beneficiary,706
16831409,20.0,1.0,52468.47,0.0,0.0,1.0,1.0,0.9330608,Very High,Minor,Minor,707
20137703,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92563635,Very High,,,708
6236208,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92563635,Very High,Primary Beneficiary,Primary Beneficiary,709
12505882,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92563635,Very High,,,710
330707,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92563635,Very High,Primary Beneficiary,Primary Beneficiary,711
2196453,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92563635,Very High,Contingent Beneficiary,Contingent Beneficiary,712
3592810,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92563635,Very High,Primary Beneficiary,Primary Beneficiary,713
10738869,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92563635,Very High,Trusted Contact,"Transfer on Death (TOD) Bene Primary, Trusted Contact",714
696613,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92563635,Very High,Primary Beneficiary,Primary Beneficiary,715
6180470,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92563635,Very High,Trusted Contact,"Contingent Beneficiary, Trusted Contact",716
11759292,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92563635,Very High,,,717
114612,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92563635,Very High,Primary Beneficiary,Primary Beneficiary,718
10996941,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92563635,Very High,,,719
17102885,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92563635,Very High,,,720
2409464,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92563635,Very High,Contingent Beneficiary,Contingent Beneficiary,721
3538579,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92557436,Very High,Primary Beneficiary,Primary Beneficiary,722
10941226,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92557436,Very High,,,723
11570738,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92557436,Very High,Primary Beneficiary,Primary Beneficiary,724
754170,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92557436,Very High,Primary Beneficiary,Primary Beneficiary,725
264513,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92557436,Very High,Trusted Contact,"Primary Beneficiary, Trusted Contact",726
2495920,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92557436,Very High,Primary Beneficiary,Primary Beneficiary,727
52750,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92557436,Very High,Contingent Beneficiary,Contingent Beneficiary,728
1132545,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92557436,Very High,Primary Beneficiary,Primary Beneficiary,729
1499397,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92557436,Very High,Primary Beneficiary,Primary Beneficiary,730
5774125,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92557436,Very High,Contingent Beneficiary,Contingent Beneficiary,731
17976378,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92557436,Very High,,,732
17876854,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92557436,Very High,,,733
790052,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92557436,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,734
13857798,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92557436,Very High,Trusted Contact,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary, Trusted Contact",735
30311227,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92557436,Very High,,,736
10975340,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92557436,Very High,,,737
3612719,20.0,1.0,9437.38,0.0,0.0,0.0,1.0,0.92537993,Very High,Contingent Beneficiary,"Contingent Beneficiary, Minor",738
10880255,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9245363,Very High,,,739
11010977,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9245363,Very High,,,740
1454071,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9245363,Very High,Primary Beneficiary,Primary Beneficiary,741
14872392,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9245363,Very High,,,742
11926679,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9245363,Very High,,,743
5895307,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9245363,Very High,,,744
5841645,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9245363,Very High,Primary Beneficiary,Primary Beneficiary,745
17411135,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9245363,Very High,,,746
1049901,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9245363,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",747
24173029,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9245363,Very High,,,748
11018699,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9245363,Very High,,,749
11199111,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9245363,Very High,,,750
782967,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9245363,Very High,Primary Beneficiary,Primary Beneficiary,751
4693698,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9245363,Very High,Primary Beneficiary,Primary Beneficiary,752
296698,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9245363,Very High,Primary Beneficiary,Primary Beneficiary,753
10939484,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9245363,Very High,,,754
10995773,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,755
6236210,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,756
11901372,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,757
6236209,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,758
11913122,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Trusted Contact,Trusted Contact,759
11106858,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,760
10903715,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,761
10996376,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,762
6113331,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Contingent Beneficiary,Contingent Beneficiary,763
11101908,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,764
1728505,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,765
1722892,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",766
6092162,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,767
823446,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,768
25603213,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,769
812516,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,770
11232604,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,771
11232561,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,772
1589307,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Contingent Beneficiary,Contingent Beneficiary,773
751246,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Contingent Beneficiary,Contingent Beneficiary,774
4380465,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",775
11232733,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,776
14860139,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,777
27190044,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,778
28904914,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,779
10890133,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,780
14906139,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,781
1049911,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",782
1049905,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",783
61564,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",784
1091294,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,785
2409466,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Contingent Beneficiary,Contingent Beneficiary,786
1049908,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",787
10854186,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,788
1892854,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Contingent Beneficiary,Contingent Beneficiary,789
12097140,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,790
11010967,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,791
10995710,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,792
2433812,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,793
3172885,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,794
11010970,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,795
2477356,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,796
3168886,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Trusted Contact,"Primary Beneficiary, Trusted Contact",797
26884819,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,798
3029625,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,799
304848,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Contingent Beneficiary,Contingent Beneficiary,800
306450,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Contingent Beneficiary,Contingent Beneficiary,801
26929535,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,802
18986430,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Trusted Contact,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary, Trusted Contact",803
1782538,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,804
363447,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,805
14240242,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,806
11024782,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,807
12379831,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,808
2196454,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Contingent Beneficiary,Contingent Beneficiary,809
1513447,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",810
21347541,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,811
36154052,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,812
23219187,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,813
23264889,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,814
6235334,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,815
500748,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Contingent Beneficiary,Contingent Beneficiary,816
5795615,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Contingent Beneficiary,Contingent Beneficiary,817
10948675,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,818
27504038,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,819
11631208,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,820
27549075,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,821
11766090,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,822
3295968,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",823
4325664,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,824
1185997,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,825
2241664,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,826
11023694,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,827
10968400,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,828
3556093,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,829
17935286,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,830
10969371,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,831
6142075,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Contingent Beneficiary,Contingent Beneficiary,832
11193559,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,833
1132116,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,834
23604740,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",835
197829,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Primary Beneficiary,Primary Beneficiary,836
27150325,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,,,837
5795613,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239996,Very High,Contingent Beneficiary,Contingent Beneficiary,838
26888155,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,839
23346805,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,840
10992942,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,841
10992750,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,842
10834202,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,843
30712975,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,844
1185998,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Primary Beneficiary,Primary Beneficiary,845
175113,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Contingent Beneficiary,Contingent Beneficiary,846
6142073,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Contingent Beneficiary,Contingent Beneficiary,847
4911691,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Primary Beneficiary,Primary Beneficiary,848
6332489,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",849
4911705,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Primary Beneficiary,Primary Beneficiary,850
200320,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Trusted Contact,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary, Trusted Contact",851
2704568,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,852
5601502,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Trusted Contact,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary, Trusted Contact",853
16285098,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,854
10980013,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,855
6184220,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Primary Beneficiary,Primary Beneficiary,856
5769013,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Primary Beneficiary,Primary Beneficiary,857
91899,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Contingent Beneficiary,Contingent Beneficiary,858
10933363,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,859
1589308,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Contingent Beneficiary,Contingent Beneficiary,860
1594018,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",861
5858268,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Contingent Beneficiary,"Contingent Beneficiary, Transfer on Death (TOD) Bene Contingent",862
1717880,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Primary Beneficiary,Primary Beneficiary,863
25982402,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,864
1891857,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Primary Beneficiary,Primary Beneficiary,865
15561667,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,866
18887501,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,867
3168905,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Primary Beneficiary,Primary Beneficiary,868
701322,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Primary Beneficiary,Primary Beneficiary,869
2495922,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Primary Beneficiary,Primary Beneficiary,870
1633356,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Contingent Beneficiary,Contingent Beneficiary,871
5795611,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Contingent Beneficiary,Contingent Beneficiary,872
2222627,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Primary Beneficiary,Primary Beneficiary,873
1111240,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Primary Beneficiary,Primary Beneficiary,874
18005006,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,875
707873,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Contingent Beneficiary,Contingent Beneficiary,876
10992757,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,877
1185999,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Primary Beneficiary,Primary Beneficiary,878
11519563,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,879
20095750,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,880
10996126,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,881
11768288,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Trusted Contact,"Primary Beneficiary, Trusted Contact",882
10940373,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,883
1632360,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Primary Beneficiary,Primary Beneficiary,884
175114,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Contingent Beneficiary,Contingent Beneficiary,885
6142074,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Contingent Beneficiary,Contingent Beneficiary,886
19979554,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,887
3567906,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Primary Beneficiary,Primary Beneficiary,888
213859,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Contingent Beneficiary,Contingent Beneficiary,889
11011155,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,890
213910,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Contingent Beneficiary,Contingent Beneficiary,891
213909,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Contingent Beneficiary,Contingent Beneficiary,892
18150763,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,893
22979755,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,894
63294,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Contingent Beneficiary,Contingent Beneficiary,895
5980810,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Primary Beneficiary,Primary Beneficiary,896
16951059,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,897
4540442,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,898
6050775,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",899
163385,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Trusted Contact,"Primary Beneficiary, Trusted Contact",900
696342,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,Contingent Beneficiary,Contingent Beneficiary,901
11148172,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9221614,Very High,,,902
2931306,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Primary Beneficiary,Primary Beneficiary,903
2931308,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Primary Beneficiary,Primary Beneficiary,904
3168573,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Designated Beneficiary,"Designated Beneficiary, Minor",905
3452141,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Primary Beneficiary,Primary Beneficiary,906
1754459,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,907
3168576,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Designated Beneficiary,"Designated Beneficiary, Minor",908
267086,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Minor,Minor,909
293681,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Minor,Minor,910
3452502,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Primary Beneficiary,Primary Beneficiary,911
14796288,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Primary Beneficiary,Primary Beneficiary,912
612981,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Contingent Beneficiary,Contingent Beneficiary,913
3452314,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Primary Beneficiary,Primary Beneficiary,914
293793,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Minor,Minor,915
3593332,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,916
2746492,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Contingent Beneficiary,Contingent Beneficiary,917
5726456,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Contingent Beneficiary,Contingent Beneficiary,918
2931304,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Primary Beneficiary,Primary Beneficiary,919
2049251,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Minor,Minor,920
6049962,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Minor,Minor,921
3312635,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Contingent Beneficiary,Contingent Beneficiary,922
1367479,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Contingent Beneficiary,"Contingent Beneficiary, Transfer on Death (TOD) Bene Contingent",923
